png,source_complete_graph,source_segmented_csv,status,gt_start_seconds,gt_end_seconds
Sub03_H/Amit_1/trial_20_l.png,tempgraphs/sub03_h/Amit_1/trial_20_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,18.06,21.82
Sub03_H/Amit_1/trial_20_r.png,tempgraphs/sub03_h/Amit_1/trial_20_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,18.06,21.82
Sub03_H/Amit_1/trial_21_l.png,tempgraphs/sub03_h/Amit_1/trial_21_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_l_segmented.csv,created: exact completed-graph display transform,17.71,21.06
Sub03_H/Amit_1/trial_21_r.png,tempgraphs/sub03_h/Amit_1/trial_21_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_21_r_segmented.csv,created: exact completed-graph display transform,17.71,21.06
Sub03_H/Amit_1/trial_22_l.png,tempgraphs/sub03_h/Amit_1/trial_22_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_l_segmented.csv,created: exact completed-graph display transform,17.57,22.37
Sub03_H/Amit_1/trial_22_r.png,tempgraphs/sub03_h/Amit_1/trial_22_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_22_r_segmented.csv,created: exact completed-graph display transform,17.57,22.37
Sub03_H/Amit_1/trial_23_l.png,tempgraphs/sub03_h/Amit_1/trial_23_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_l_segmented.csv,created: exact completed-graph display transform,17.52,21.78
Sub03_H/Amit_1/trial_23_r.png,tempgraphs/sub03_h/Amit_1/trial_23_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_23_r_segmented.csv,created: exact completed-graph display transform,17.52,21.78
Sub03_H/Amit_1/trial_24_l.png,tempgraphs/sub03_h/Amit_1/trial_24_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_l_segmented.csv,created: exact completed-graph display transform,16.68,20.71
Sub03_H/Amit_1/trial_24_r.png,tempgraphs/sub03_h/Amit_1/trial_24_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_r_segmented.csv,created: exact completed-graph display transform,16.68,20.71
Sub03_H/Amit_1/trial_25_l.png,tempgraphs/sub03_h/Amit_1/trial_25_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_l_segmented.csv,created: exact completed-graph display transform,10.93,11.93
Sub03_H/Amit_1/trial_25_r.png,tempgraphs/sub03_h/Amit_1/trial_25_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_r_segmented.csv,created: exact completed-graph display transform,10.93,11.93
Sub03_H/Amit_1/trial_26_l.png,tempgraphs/sub03_h/Amit_1/trial_26_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_l_segmented.csv,created: exact completed-graph display transform,15.67,21.04
Sub03_H/Amit_1/trial_26_r.png,tempgraphs/sub03_h/Amit_1/trial_26_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_r_segmented.csv,created: exact completed-graph display transform,15.67,21.04
Sub03_H/Amit_1/trial_27_l.png,tempgraphs/sub03_h/Amit_1/trial_27_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_l_segmented.csv,created: exact completed-graph display transform,16.37,20.3
Sub03_H/Amit_1/trial_27_r.png,tempgraphs/sub03_h/Amit_1/trial_27_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_r_segmented.csv,created: exact completed-graph display transform,16.37,20.3
Sub03_H/Amit_1/trial_28_l.png,tempgraphs/sub03_h/Amit_1/trial_28_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_l_segmented.csv,created: exact completed-graph display transform,15.45,18.94
Sub03_H/Amit_1/trial_28_r.png,tempgraphs/sub03_h/Amit_1/trial_28_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_r_segmented.csv,created: exact completed-graph display transform,15.45,18.94
Sub03_H/Amit_1/trial_29_l.png,tempgraphs/sub03_h/Amit_1/trial_29_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_l_segmented.csv,created: exact completed-graph display transform,15.63,19.9
Sub03_H/Amit_1/trial_29_r.png,tempgraphs/sub03_h/Amit_1/trial_29_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_r_segmented.csv,created: exact completed-graph display transform,15.63,19.9
Sub03_H/Amit_1/trial_30_l.png,tempgraphs/sub03_h/Amit_1/trial_30_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_l_segmented.csv,created: exact completed-graph display transform,18.00,20.92
Sub03_H/Amit_1/trial_30_r.png,tempgraphs/sub03_h/Amit_1/trial_30_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_r_segmented.csv,created: exact completed-graph display transform,18.00,20.92
Sub03_H/Amit_21/trial_01_l.png,tempgraphs/sub03_h/Amit_21/trial_01_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,15.83,19.48
Sub03_H/Amit_21/trial_01_r.png,tempgraphs/sub03_h/Amit_21/trial_01_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,15.83,19.48
Sub03_H/Amit_21/trial_02_l.png,tempgraphs/sub03_h/Amit_21/trial_02_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,25.20,28.98
Sub03_H/Amit_21/trial_02_r.png,tempgraphs/sub03_h/Amit_21/trial_02_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,25.20,28.98
Sub03_H/Amit_21/trial_03_l.png,tempgraphs/sub03_h/Amit_21/trial_03_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,16.59,21.15
Sub03_H/Amit_21/trial_03_r.png,tempgraphs/sub03_h/Amit_21/trial_03_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,16.59,21.15
Sub03_H/Amit_21/trial_04_l.png,tempgraphs/sub03_h/Amit_21/trial_04_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,15.96,19.99
Sub03_H/Amit_21/trial_04_r.png,tempgraphs/sub03_h/Amit_21/trial_04_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,15.96,19.99
Sub03_H/Amit_21/trial_05_l.png,tempgraphs/sub03_h/Amit_21/trial_05_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,15.85,20.02
Sub03_H/Amit_21/trial_05_r.png,tempgraphs/sub03_h/Amit_21/trial_05_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,15.85,20.02
Sub03_H/Amit_21/trial_06_l.png,tempgraphs/sub03_h/Amit_21/trial_06_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,15.69,20.31
Sub03_H/Amit_21/trial_06_r.png,tempgraphs/sub03_h/Amit_21/trial_06_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,15.69,20.31
Sub03_H/Amit_21/trial_07_l.png,tempgraphs/sub03_h/Amit_21/trial_07_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,16.94,21.68
Sub03_H/Amit_21/trial_07_r.png,tempgraphs/sub03_h/Amit_21/trial_07_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,16.94,21.68
Sub03_H/Amit_21/trial_08_l.png,tempgraphs/sub03_h/Amit_21/trial_08_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,16.32,21.51
Sub03_H/Amit_21/trial_08_r.png,tempgraphs/sub03_h/Amit_21/trial_08_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,16.32,21.51
Sub03_H/Amit_21/trial_09_l.png,tempgraphs/sub03_h/Amit_21/trial_09_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,16.64,20.72
Sub03_H/Amit_21/trial_09_r.png,tempgraphs/sub03_h/Amit_21/trial_09_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,16.64,20.72
Sub03_H/Amit_21/trial_10_l.png,tempgraphs/sub03_h/Amit_21/trial_10_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,18.61,21.52
Sub03_H/Amit_21/trial_10_r.png,tempgraphs/sub03_h/Amit_21/trial_10_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,18.61,21.52
Sub03_H/Amit_21/trial_11_l.png,tempgraphs/sub03_h/Amit_21/trial_11_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_l_segmented.csv,created: exact completed-graph display transform,16.97,20.6
Sub03_H/Amit_21/trial_11_r.png,tempgraphs/sub03_h/Amit_21/trial_11_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_r_segmented.csv,created: exact completed-graph display transform,16.97,20.6
Sub03_H/Amit_21/trial_12_l.png,tempgraphs/sub03_h/Amit_21/trial_12_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_l_segmented.csv,created: exact completed-graph display transform,17.40,21.95
Sub03_H/Amit_21/trial_12_r.png,tempgraphs/sub03_h/Amit_21/trial_12_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_r_segmented.csv,created: exact completed-graph display transform,17.40,21.95
Sub03_H/Amit_21/trial_13_l.png,tempgraphs/sub03_h/Amit_21/trial_13_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_l_segmented.csv,created: exact completed-graph display transform,17.88,21.18
Sub03_H/Amit_21/trial_13_r.png,tempgraphs/sub03_h/Amit_21/trial_13_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_r_segmented.csv,created: exact completed-graph display transform,17.88,21.18
Sub03_H/Amit_21/trial_14_l.png,tempgraphs/sub03_h/Amit_21/trial_14_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_l_segmented.csv,created: exact completed-graph display transform,16.34,19.92
Sub03_H/Amit_21/trial_14_r.png,tempgraphs/sub03_h/Amit_21/trial_14_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_r_segmented.csv,created: exact completed-graph display transform,16.34,19.92
Sub03_H/Amit_21/trial_15_l.png,tempgraphs/sub03_h/Amit_21/trial_15_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_l_segmented.csv,created: exact completed-graph display transform,23.35,24.32
Sub03_H/Amit_21/trial_15_r.png,tempgraphs/sub03_h/Amit_21/trial_15_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_r_segmented.csv,created: exact completed-graph display transform,23.35,24.32
Sub03_H/Amit_21/trial_16_l.png,tempgraphs/sub03_h/Amit_21/trial_16_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_l_segmented.csv,created: exact completed-graph display transform,22.33,23.2
Sub03_H/Amit_21/trial_16_r.png,tempgraphs/sub03_h/Amit_21/trial_16_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_r_segmented.csv,created: exact completed-graph display transform,22.33,23.2
Sub03_H/Amit_21/trial_17_l.png,tempgraphs/sub03_h/Amit_21/trial_17_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_l_segmented.csv,created: exact completed-graph display transform,19.91,21.13
Sub03_H/Amit_21/trial_17_r.png,tempgraphs/sub03_h/Amit_21/trial_17_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_r_segmented.csv,created: exact completed-graph display transform,19.91,21.13
Sub03_H/Amit_21/trial_18_l.png,tempgraphs/sub03_h/Amit_21/trial_18_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_l_segmented.csv,created: exact completed-graph display transform,17.03,21.56
Sub03_H/Amit_21/trial_18_r.png,tempgraphs/sub03_h/Amit_21/trial_18_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_r_segmented.csv,created: exact completed-graph display transform,17.03,21.56
Sub03_H/Amit_21/trial_19_l.png,tempgraphs/sub03_h/Amit_21/trial_19_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_l_segmented.csv,created: exact completed-graph display transform,18.12,18.97
Sub03_H/Amit_21/trial_19_r.png,tempgraphs/sub03_h/Amit_21/trial_19_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_r_segmented.csv,created: exact completed-graph display transform,18.12,18.97
Sub03_H/Amit_21/trial_20_l.png,tempgraphs/sub03_h/Amit_21/trial_20_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_l_segmented.csv,created: exact completed-graph display transform,20.02,21.02
Sub03_H/Amit_21/trial_20_r.png,tempgraphs/sub03_h/Amit_21/trial_20_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_r_segmented.csv,created: exact completed-graph display transform,20.02,21.02
Sub04_H/ashu_1/trial_01_l.png,tempgraphs/sub04_h/ashu_1/trial_01_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_l_segmented.csv,created: exact completed-graph display transform,17.06,23.94
Sub04_H/ashu_1/trial_01_r.png,tempgraphs/sub04_h/ashu_1/trial_01_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_r_segmented.csv,created: exact completed-graph display transform,17.06,23.94
Sub04_H/ashu_1/trial_02_l.png,tempgraphs/sub04_h/ashu_1/trial_02_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,16.89,21.65
Sub04_H/ashu_1/trial_02_r.png,tempgraphs/sub04_h/ashu_1/trial_02_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,16.89,21.65
Sub04_H/ashu_1/trial_03_l.png,tempgraphs/sub04_h/ashu_1/trial_03_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,16.33,20.31
Sub04_H/ashu_1/trial_03_r.png,tempgraphs/sub04_h/ashu_1/trial_03_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,16.33,20.31
Sub04_H/ashu_1/trial_04_l.png,tempgraphs/sub04_h/ashu_1/trial_04_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,17.18,21.18
Sub04_H/ashu_1/trial_04_r.png,tempgraphs/sub04_h/ashu_1/trial_04_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,17.18,21.18
Sub04_H/ashu_1/trial_05_l.png,tempgraphs/sub04_h/ashu_1/trial_05_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,20.08,21.12
Sub04_H/ashu_1/trial_05_r.png,tempgraphs/sub04_h/ashu_1/trial_05_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,20.08,21.12
Sub04_H/ashu_1/trial_06_l.png,tempgraphs/sub04_h/ashu_1/trial_06_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,20.52,21.46
Sub04_H/ashu_1/trial_06_r.png,tempgraphs/sub04_h/ashu_1/trial_06_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,20.52,21.46
Sub04_H/ashu_1/trial_07_l.png,tempgraphs/sub04_h/ashu_1/trial_07_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,20.67,21.71
Sub04_H/ashu_1/trial_07_r.png,tempgraphs/sub04_h/ashu_1/trial_07_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,20.67,21.71
Sub04_H/ashu_1/trial_08_l.png,tempgraphs/sub04_h/ashu_1/trial_08_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,16.66,20.2
Sub04_H/ashu_1/trial_08_r.png,tempgraphs/sub04_h/ashu_1/trial_08_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,16.66,20.2
Sub04_H/ashu_1/trial_09_l.png,tempgraphs/sub04_h/ashu_1/trial_09_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,19.53,20.8
Sub04_H/ashu_1/trial_09_r.png,tempgraphs/sub04_h/ashu_1/trial_09_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,19.53,20.8
Sub04_H/ashu_1/trial_10_l.png,tempgraphs/sub04_h/ashu_1/trial_10_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,20.25,21.25
Sub04_H/ashu_1/trial_10_r.png,tempgraphs/sub04_h/ashu_1/trial_10_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,20.25,21.25
Sub04_H/ashu_1/trial_11_l.png,tempgraphs/sub04_h/ashu_1/trial_11_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,16.42,77.55
Sub04_H/ashu_1/trial_11_r.png,tempgraphs/sub04_h/ashu_1/trial_11_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,16.42,77.55
Sub04_H/ashu_1/trial_12_l.png,tempgraphs/sub04_h/ashu_1/trial_12_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,19.71,21.42
Sub04_H/ashu_1/trial_12_r.png,tempgraphs/sub04_h/ashu_1/trial_12_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,19.71,21.42
Sub04_H/ashu_1/trial_13_l.png,tempgraphs/sub04_h/ashu_1/trial_13_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,17.97,21.67
Sub04_H/ashu_1/trial_13_r.png,tempgraphs/sub04_h/ashu_1/trial_13_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,17.97,21.67
Sub04_H/ashu_1/trial_14_l.png,tempgraphs/sub04_h/ashu_1/trial_14_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,17.63,22.89
Sub04_H/ashu_1/trial_14_r.png,tempgraphs/sub04_h/ashu_1/trial_14_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,17.63,22.89
Sub04_H/ashu_1/trial_15_l.png,tempgraphs/sub04_h/ashu_1/trial_15_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,18.55,21.25
Sub04_H/ashu_1/trial_15_r.png,tempgraphs/sub04_h/ashu_1/trial_15_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,18.55,21.25
Sub04_H/ashu_1/trial_16_l.png,tempgraphs/sub04_h/ashu_1/trial_16_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,20.96,22.52
Sub04_H/ashu_1/trial_16_r.png,tempgraphs/sub04_h/ashu_1/trial_16_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,20.96,22.52
Sub04_H/ashu_1/trial_17_l.png,tempgraphs/sub04_h/ashu_1/trial_17_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,18.63,21.25
Sub04_H/ashu_1/trial_17_r.png,tempgraphs/sub04_h/ashu_1/trial_17_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,18.63,21.25
Sub04_H/ashu_1/trial_18_l.png,tempgraphs/sub04_h/ashu_1/trial_18_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,17.52,22.64
Sub04_H/ashu_1/trial_18_r.png,tempgraphs/sub04_h/ashu_1/trial_18_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,17.52,22.64
Sub04_H/ashu_1/trial_19_l.png,tempgraphs/sub04_h/ashu_1/trial_19_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,18.64,22.04
Sub04_H/ashu_1/trial_19_r.png,tempgraphs/sub04_h/ashu_1/trial_19_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,18.64,22.04
Sub04_H/ashu_1/trial_20_l.png,tempgraphs/sub04_h/ashu_1/trial_20_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,20.75,22.01
Sub04_H/ashu_1/trial_20_r.png,tempgraphs/sub04_h/ashu_1/trial_20_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,20.75,22.01
Sub04_H/ashu_21/trial_01_l.png,tempgraphs/sub04_h/ashu_21/trial_01_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,28.78,30.9
Sub04_H/ashu_21/trial_01_r.png,tempgraphs/sub04_h/ashu_21/trial_01_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,28.78,30.9
Sub04_H/ashu_21/trial_02_l.png,tempgraphs/sub04_h/ashu_21/trial_02_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,18.37,28.73
Sub04_H/ashu_21/trial_02_r.png,tempgraphs/sub04_h/ashu_21/trial_02_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,18.37,28.73
Sub04_H/ashu_21/trial_03_l.png,tempgraphs/sub04_h/ashu_21/trial_03_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,21.16,25.71
Sub04_H/ashu_21/trial_03_r.png,tempgraphs/sub04_h/ashu_21/trial_03_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,21.16,25.71
Sub04_H/ashu_21/trial_04_l.png,tempgraphs/sub04_h/ashu_21/trial_04_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,18.58,23.95
Sub04_H/ashu_21/trial_04_r.png,tempgraphs/sub04_h/ashu_21/trial_04_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,18.58,23.95
Sub04_H/ashu_21/trial_05_l.png,tempgraphs/sub04_h/ashu_21/trial_05_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,18.11,19.11
Sub04_H/ashu_21/trial_05_r.png,tempgraphs/sub04_h/ashu_21/trial_05_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,18.11,19.11
Sub04_H/ashu_21/trial_06_l.png,tempgraphs/sub04_h/ashu_21/trial_06_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,18.56,21.66
Sub04_H/ashu_21/trial_06_r.png,tempgraphs/sub04_h/ashu_21/trial_06_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,18.56,21.66
Sub04_H/ashu_21/trial_07_l.png,tempgraphs/sub04_h/ashu_21/trial_07_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,18.85,22.69
Sub04_H/ashu_21/trial_07_r.png,tempgraphs/sub04_h/ashu_21/trial_07_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,18.85,22.69
Sub04_H/ashu_21/trial_08_l.png,tempgraphs/sub04_h/ashu_21/trial_08_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,18.62,22.17
Sub04_H/ashu_21/trial_08_r.png,tempgraphs/sub04_h/ashu_21/trial_08_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,18.62,22.17
Sub04_H/ashu_21/trial_09_l.png,tempgraphs/sub04_h/ashu_21/trial_09_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,18.73,21.31
Sub04_H/ashu_21/trial_09_r.png,tempgraphs/sub04_h/ashu_21/trial_09_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,18.73,21.31
Sub04_H/ashu_21/trial_10_l.png,tempgraphs/sub04_h/ashu_21/trial_10_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,18.91,20.33
Sub04_H/ashu_21/trial_10_r.png,tempgraphs/sub04_h/ashu_21/trial_10_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,18.91,20.33
Sub04_H/ashu_21/trial_11_l.png,tempgraphs/sub04_h/ashu_21/trial_11_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_11_l_segmented.csv,created: exact completed-graph display transform,17.96,21.29
