png,source_complete_graph,source_segmented_csv,status,sslw_start_seconds,sslw_end_seconds
Sub03_H/Amit_1/trial_24_l.png,tempgraphs/sub03_h/Amit_1/trial_24_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_l_segmented.csv,created: exact completed-graph display transform,7.66,16.68
Sub03_H/Amit_1/trial_24_r.png,tempgraphs/sub03_h/Amit_1/trial_24_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_r_segmented.csv,created: exact completed-graph display transform,7.66,16.68
Sub03_H/Amit_1/trial_25_l.png,tempgraphs/sub03_h/Amit_1/trial_25_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_l_segmented.csv,created: exact completed-graph display transform,8.88,10.93
Sub03_H/Amit_1/trial_25_r.png,tempgraphs/sub03_h/Amit_1/trial_25_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_r_segmented.csv,created: exact completed-graph display transform,8.88,10.93
Sub03_H/Amit_1/trial_26_l.png,tempgraphs/sub03_h/Amit_1/trial_26_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_l_segmented.csv,created: exact completed-graph display transform,11.08,15.67
Sub03_H/Amit_1/trial_26_r.png,tempgraphs/sub03_h/Amit_1/trial_26_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_r_segmented.csv,created: exact completed-graph display transform,11.08,15.67
Sub03_H/Amit_1/trial_27_l.png,tempgraphs/sub03_h/Amit_1/trial_27_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_l_segmented.csv,created: exact completed-graph display transform,10.86,16.37
Sub03_H/Amit_1/trial_27_r.png,tempgraphs/sub03_h/Amit_1/trial_27_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_r_segmented.csv,created: exact completed-graph display transform,10.86,16.37
Sub03_H/Amit_1/trial_28_l.png,tempgraphs/sub03_h/Amit_1/trial_28_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_l_segmented.csv,created: exact completed-graph display transform,9.69,15.45
Sub03_H/Amit_1/trial_28_r.png,tempgraphs/sub03_h/Amit_1/trial_28_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_r_segmented.csv,created: exact completed-graph display transform,9.69,15.45
Sub03_H/Amit_1/trial_29_l.png,tempgraphs/sub03_h/Amit_1/trial_29_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_l_segmented.csv,created: exact completed-graph display transform,5.29,15.63
Sub03_H/Amit_1/trial_29_r.png,tempgraphs/sub03_h/Amit_1/trial_29_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_r_segmented.csv,created: exact completed-graph display transform,5.29,15.63
Sub03_H/Amit_1/trial_30_l.png,tempgraphs/sub03_h/Amit_1/trial_30_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_l_segmented.csv,created: exact completed-graph display transform,7.04,18.0
Sub03_H/Amit_1/trial_30_r.png,tempgraphs/sub03_h/Amit_1/trial_30_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_r_segmented.csv,created: exact completed-graph display transform,7.04,18.0
Sub03_H/Amit_21/trial_01_l.png,tempgraphs/sub03_h/Amit_21/trial_01_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,10.96,15.83
Sub03_H/Amit_21/trial_01_r.png,tempgraphs/sub03_h/Amit_21/trial_01_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,10.96,15.83
Sub03_H/Amit_21/trial_02_l.png,tempgraphs/sub03_h/Amit_21/trial_02_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,13.11,25.2
Sub03_H/Amit_21/trial_02_r.png,tempgraphs/sub03_h/Amit_21/trial_02_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,13.11,25.2
Sub03_H/Amit_21/trial_03_l.png,tempgraphs/sub03_h/Amit_21/trial_03_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,7.09,16.59
Sub03_H/Amit_21/trial_03_r.png,tempgraphs/sub03_h/Amit_21/trial_03_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,7.09,16.59
Sub03_H/Amit_21/trial_04_l.png,tempgraphs/sub03_h/Amit_21/trial_04_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,7.56,15.96
Sub03_H/Amit_21/trial_04_r.png,tempgraphs/sub03_h/Amit_21/trial_04_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,7.56,15.96
Sub03_H/Amit_21/trial_05_l.png,tempgraphs/sub03_h/Amit_21/trial_05_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,8.78,15.85
Sub03_H/Amit_21/trial_05_r.png,tempgraphs/sub03_h/Amit_21/trial_05_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,8.78,15.85
Sub03_H/Amit_21/trial_06_l.png,tempgraphs/sub03_h/Amit_21/trial_06_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,10.79,15.69
Sub03_H/Amit_21/trial_06_r.png,tempgraphs/sub03_h/Amit_21/trial_06_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,10.79,15.69
Sub03_H/Amit_21/trial_07_l.png,tempgraphs/sub03_h/Amit_21/trial_07_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,9.01,16.94
Sub03_H/Amit_21/trial_07_r.png,tempgraphs/sub03_h/Amit_21/trial_07_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,9.01,16.94
Sub03_H/Amit_21/trial_08_l.png,tempgraphs/sub03_h/Amit_21/trial_08_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,5.80,16.32
Sub03_H/Amit_21/trial_08_r.png,tempgraphs/sub03_h/Amit_21/trial_08_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,5.80,16.32
Sub03_H/Amit_21/trial_09_l.png,tempgraphs/sub03_h/Amit_21/trial_09_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,7.29,16.64
Sub03_H/Amit_21/trial_09_r.png,tempgraphs/sub03_h/Amit_21/trial_09_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,7.29,16.64
Sub03_H/Amit_21/trial_10_l.png,tempgraphs/sub03_h/Amit_21/trial_10_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,15.70,18.61
Sub03_H/Amit_21/trial_10_r.png,tempgraphs/sub03_h/Amit_21/trial_10_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,15.70,18.61
Sub03_H/Amit_21/trial_11_l.png,tempgraphs/sub03_h/Amit_21/trial_11_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_l_segmented.csv,created: exact completed-graph display transform,9.84,16.97
Sub03_H/Amit_21/trial_11_r.png,tempgraphs/sub03_h/Amit_21/trial_11_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_r_segmented.csv,created: exact completed-graph display transform,9.84,16.97
Sub03_H/Amit_21/trial_12_l.png,tempgraphs/sub03_h/Amit_21/trial_12_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_l_segmented.csv,created: exact completed-graph display transform,14.88,17.4
Sub03_H/Amit_21/trial_12_r.png,tempgraphs/sub03_h/Amit_21/trial_12_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_r_segmented.csv,created: exact completed-graph display transform,14.88,17.4
Sub03_H/Amit_21/trial_13_l.png,tempgraphs/sub03_h/Amit_21/trial_13_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_l_segmented.csv,created: exact completed-graph display transform,14.95,17.88
Sub03_H/Amit_21/trial_13_r.png,tempgraphs/sub03_h/Amit_21/trial_13_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_r_segmented.csv,created: exact completed-graph display transform,14.95,17.88
Sub03_H/Amit_21/trial_14_l.png,tempgraphs/sub03_h/Amit_21/trial_14_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_l_segmented.csv,created: exact completed-graph display transform,10.60,16.34
Sub03_H/Amit_21/trial_14_r.png,tempgraphs/sub03_h/Amit_21/trial_14_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_r_segmented.csv,created: exact completed-graph display transform,10.60,16.34
Sub03_H/Amit_21/trial_15_l.png,tempgraphs/sub03_h/Amit_21/trial_15_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_l_segmented.csv,created: exact completed-graph display transform,8.51,23.35
Sub03_H/Amit_21/trial_15_r.png,tempgraphs/sub03_h/Amit_21/trial_15_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_r_segmented.csv,created: exact completed-graph display transform,8.51,23.35
Sub03_H/Amit_21/trial_16_l.png,tempgraphs/sub03_h/Amit_21/trial_16_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_l_segmented.csv,created: exact completed-graph display transform,16.40,22.33
Sub03_H/Amit_21/trial_16_r.png,tempgraphs/sub03_h/Amit_21/trial_16_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_r_segmented.csv,created: exact completed-graph display transform,16.40,22.33
Sub03_H/Amit_21/trial_17_l.png,tempgraphs/sub03_h/Amit_21/trial_17_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_l_segmented.csv,created: exact completed-graph display transform,4.12,19.91
Sub03_H/Amit_21/trial_17_r.png,tempgraphs/sub03_h/Amit_21/trial_17_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_r_segmented.csv,created: exact completed-graph display transform,4.12,19.91
Sub03_H/Amit_21/trial_18_l.png,tempgraphs/sub03_h/Amit_21/trial_18_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_l_segmented.csv,created: exact completed-graph display transform,14.67,17.03
Sub03_H/Amit_21/trial_18_r.png,tempgraphs/sub03_h/Amit_21/trial_18_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_r_segmented.csv,created: exact completed-graph display transform,14.67,17.03
Sub03_H/Amit_21/trial_19_l.png,tempgraphs/sub03_h/Amit_21/trial_19_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_l_segmented.csv,created: exact completed-graph display transform,3.79,18.12
Sub03_H/Amit_21/trial_19_r.png,tempgraphs/sub03_h/Amit_21/trial_19_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_r_segmented.csv,created: exact completed-graph display transform,3.79,18.12
Sub03_H/Amit_21/trial_20_l.png,tempgraphs/sub03_h/Amit_21/trial_20_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_l_segmented.csv,created: exact completed-graph display transform,16.53,20.02
Sub03_H/Amit_21/trial_20_r.png,tempgraphs/sub03_h/Amit_21/trial_20_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_r_segmented.csv,created: exact completed-graph display transform,16.53,20.02
Sub04_H/ashu_1/trial_01_l.png,tempgraphs/sub04_h/ashu_1/trial_01_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_l_segmented.csv,created: exact completed-graph display transform,10.08,17.06
Sub04_H/ashu_1/trial_01_r.png,tempgraphs/sub04_h/ashu_1/trial_01_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_r_segmented.csv,created: exact completed-graph display transform,10.08,17.06
Sub04_H/ashu_1/trial_02_l.png,tempgraphs/sub04_h/ashu_1/trial_02_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,7.14,16.89
Sub04_H/ashu_1/trial_02_r.png,tempgraphs/sub04_h/ashu_1/trial_02_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,7.14,16.89
Sub04_H/ashu_1/trial_03_l.png,tempgraphs/sub04_h/ashu_1/trial_03_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,10.93,16.33
Sub04_H/ashu_1/trial_03_r.png,tempgraphs/sub04_h/ashu_1/trial_03_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,10.93,16.33
Sub04_H/ashu_1/trial_04_l.png,tempgraphs/sub04_h/ashu_1/trial_04_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,5.19,17.18
Sub04_H/ashu_1/trial_04_r.png,tempgraphs/sub04_h/ashu_1/trial_04_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,5.19,17.18
Sub04_H/ashu_1/trial_05_l.png,tempgraphs/sub04_h/ashu_1/trial_05_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,17.67,20.08
Sub04_H/ashu_1/trial_05_r.png,tempgraphs/sub04_h/ashu_1/trial_05_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,17.67,20.08
Sub04_H/ashu_1/trial_06_l.png,tempgraphs/sub04_h/ashu_1/trial_06_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,4.33,20.52
Sub04_H/ashu_1/trial_06_r.png,tempgraphs/sub04_h/ashu_1/trial_06_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,4.33,20.52
Sub04_H/ashu_1/trial_07_l.png,tempgraphs/sub04_h/ashu_1/trial_07_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,5.28,20.67
Sub04_H/ashu_1/trial_07_r.png,tempgraphs/sub04_h/ashu_1/trial_07_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,5.28,20.67
Sub04_H/ashu_1/trial_08_l.png,tempgraphs/sub04_h/ashu_1/trial_08_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,3.59,16.66
Sub04_H/ashu_1/trial_08_r.png,tempgraphs/sub04_h/ashu_1/trial_08_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,3.59,16.66
Sub04_H/ashu_1/trial_09_l.png,tempgraphs/sub04_h/ashu_1/trial_09_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,5.13,19.53
Sub04_H/ashu_1/trial_09_r.png,tempgraphs/sub04_h/ashu_1/trial_09_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,5.13,19.53
Sub04_H/ashu_1/trial_10_l.png,tempgraphs/sub04_h/ashu_1/trial_10_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,4.33,20.25
Sub04_H/ashu_1/trial_10_r.png,tempgraphs/sub04_h/ashu_1/trial_10_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,4.33,20.25
Sub04_H/ashu_1/trial_11_l.png,tempgraphs/sub04_h/ashu_1/trial_11_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,5.75,16.42
Sub04_H/ashu_1/trial_11_r.png,tempgraphs/sub04_h/ashu_1/trial_11_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,5.75,16.42
Sub04_H/ashu_1/trial_12_l.png,tempgraphs/sub04_h/ashu_1/trial_12_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,4.10,19.71
Sub04_H/ashu_1/trial_12_r.png,tempgraphs/sub04_h/ashu_1/trial_12_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,4.10,19.71
Sub04_H/ashu_1/trial_13_l.png,tempgraphs/sub04_h/ashu_1/trial_13_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,6.47,17.97
Sub04_H/ashu_1/trial_13_r.png,tempgraphs/sub04_h/ashu_1/trial_13_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,6.47,17.97
Sub04_H/ashu_1/trial_14_l.png,tempgraphs/sub04_h/ashu_1/trial_14_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,4.58,17.63
Sub04_H/ashu_1/trial_14_r.png,tempgraphs/sub04_h/ashu_1/trial_14_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,4.58,17.63
Sub04_H/ashu_1/trial_15_l.png,tempgraphs/sub04_h/ashu_1/trial_15_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,12.35,18.55
Sub04_H/ashu_1/trial_15_r.png,tempgraphs/sub04_h/ashu_1/trial_15_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,12.35,18.55
Sub04_H/ashu_1/trial_16_l.png,tempgraphs/sub04_h/ashu_1/trial_16_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,4.79,20.96
Sub04_H/ashu_1/trial_16_r.png,tempgraphs/sub04_h/ashu_1/trial_16_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,4.79,20.96
Sub04_H/ashu_1/trial_17_l.png,tempgraphs/sub04_h/ashu_1/trial_17_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,7.87,18.63
Sub04_H/ashu_1/trial_17_r.png,tempgraphs/sub04_h/ashu_1/trial_17_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,7.87,18.63
Sub04_H/ashu_1/trial_18_l.png,tempgraphs/sub04_h/ashu_1/trial_18_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,10.27,17.52
Sub04_H/ashu_1/trial_18_r.png,tempgraphs/sub04_h/ashu_1/trial_18_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,10.27,17.52
Sub04_H/ashu_1/trial_19_l.png,tempgraphs/sub04_h/ashu_1/trial_19_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,8.69,18.64
Sub04_H/ashu_1/trial_19_r.png,tempgraphs/sub04_h/ashu_1/trial_19_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,8.69,18.64
Sub04_H/ashu_1/trial_20_l.png,tempgraphs/sub04_h/ashu_1/trial_20_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,4.73,20.75
Sub04_H/ashu_1/trial_20_r.png,tempgraphs/sub04_h/ashu_1/trial_20_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,4.73,20.75
Sub04_H/ashu_21/trial_01_l.png,tempgraphs/sub04_h/ashu_21/trial_01_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,21.29,28.78
Sub04_H/ashu_21/trial_01_r.png,tempgraphs/sub04_h/ashu_21/trial_01_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,21.29,28.78
Sub04_H/ashu_21/trial_02_l.png,tempgraphs/sub04_h/ashu_21/trial_02_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,9.44,18.37
Sub04_H/ashu_21/trial_02_r.png,tempgraphs/sub04_h/ashu_21/trial_02_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,9.44,18.37
Sub04_H/ashu_21/trial_03_l.png,tempgraphs/sub04_h/ashu_21/trial_03_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,8.65,21.16
Sub04_H/ashu_21/trial_03_r.png,tempgraphs/sub04_h/ashu_21/trial_03_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,8.65,21.16
Sub04_H/ashu_21/trial_04_l.png,tempgraphs/sub04_h/ashu_21/trial_04_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,15.67,18.58
Sub04_H/ashu_21/trial_04_r.png,tempgraphs/sub04_h/ashu_21/trial_04_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,15.67,18.58
Sub04_H/ashu_21/trial_05_l.png,tempgraphs/sub04_h/ashu_21/trial_05_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,5.50,18.11
Sub04_H/ashu_21/trial_05_r.png,tempgraphs/sub04_h/ashu_21/trial_05_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,5.50,18.11
Sub04_H/ashu_21/trial_06_l.png,tempgraphs/sub04_h/ashu_21/trial_06_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,4.84,18.56
Sub04_H/ashu_21/trial_06_r.png,tempgraphs/sub04_h/ashu_21/trial_06_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,4.84,18.56
Sub04_H/ashu_21/trial_07_l.png,tempgraphs/sub04_h/ashu_21/trial_07_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,5.46,18.85
Sub04_H/ashu_21/trial_07_r.png,tempgraphs/sub04_h/ashu_21/trial_07_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,5.46,18.85
Sub04_H/ashu_21/trial_08_l.png,tempgraphs/sub04_h/ashu_21/trial_08_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,12.22,18.62
Sub04_H/ashu_21/trial_08_r.png,tempgraphs/sub04_h/ashu_21/trial_08_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,12.22,18.62
Sub04_H/ashu_21/trial_09_l.png,tempgraphs/sub04_h/ashu_21/trial_09_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,11.41,18.73
Sub04_H/ashu_21/trial_09_r.png,tempgraphs/sub04_h/ashu_21/trial_09_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,11.41,18.73
Sub04_H/ashu_21/trial_10_l.png,tempgraphs/sub04_h/ashu_21/trial_10_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,15.97,18.91
Sub04_H/ashu_21/trial_10_r.png,tempgraphs/sub04_h/ashu_21/trial_10_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,15.97,18.91
Sub04_H/ashu_21/trial_11_l.png,tempgraphs/sub04_h/ashu_21/trial_11_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_11_l_segmented.csv,created: exact completed-graph display transform,15.62,17.96
Sub04_H/ashu_21/trial_11_r.png,tempgraphs/sub04_h/ashu_21/trial_11_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_11_r_segmented.csv,created: exact completed-graph display transform,15.62,17.96
Sub04_H/ashu_21/trial_12_l.png,tempgraphs/sub04_h/ashu_21/trial_12_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_12_l_segmented.csv,created: exact completed-graph display transform,14.75,17.09
Sub04_H/ashu_21/trial_12_r.png,tempgraphs/sub04_h/ashu_21/trial_12_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_12_r_segmented.csv,created: exact completed-graph display transform,14.75,17.09
Sub04_H/ashu_21/trial_13_l.png,tempgraphs/sub04_h/ashu_21/trial_13_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_13_l_segmented.csv,created: exact completed-graph display transform,10.08,17.73
Sub04_H/ashu_21/trial_13_r.png,tempgraphs/sub04_h/ashu_21/trial_13_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_13_r_segmented.csv,created: exact completed-graph display transform,10.08,17.73
Sub04_H/ashu_21/trial_14_l.png,tempgraphs/sub04_h/ashu_21/trial_14_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_14_l_segmented.csv,created: exact completed-graph display transform,5.11,18.52
Sub04_H/ashu_21/trial_14_r.png,tempgraphs/sub04_h/ashu_21/trial_14_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_14_r_segmented.csv,created: exact completed-graph display transform,5.11,18.52
Sub04_H/ashu_21/trial_15_l.png,tempgraphs/sub04_h/ashu_21/trial_15_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_15_l_segmented.csv,created: exact completed-graph display transform,13.75,16.66
