png,source_complete_graph,source_segmented_csv,status,sssw_start_seconds,sssw_end_seconds
Sub03_H/Amit_1/trial_24_l.png,tempgraphs/sub03_h/Amit_1/trial_24_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_l_segmented.csv,created: exact completed-graph display transform,2.91,6.5
Sub03_H/Amit_1/trial_24_r.png,tempgraphs/sub03_h/Amit_1/trial_24_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_24_r_segmented.csv,created: exact completed-graph display transform,2.91,6.5
Sub03_H/Amit_1/trial_25_l.png,tempgraphs/sub03_h/Amit_1/trial_25_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_l_segmented.csv,created: exact completed-graph display transform,3.49,7.65
Sub03_H/Amit_1/trial_25_r.png,tempgraphs/sub03_h/Amit_1/trial_25_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_25_r_segmented.csv,created: exact completed-graph display transform,3.49,7.65
Sub03_H/Amit_1/trial_26_l.png,tempgraphs/sub03_h/Amit_1/trial_26_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_l_segmented.csv,created: exact completed-graph display transform,2.59,9.94
Sub03_H/Amit_1/trial_26_r.png,tempgraphs/sub03_h/Amit_1/trial_26_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_26_r_segmented.csv,created: exact completed-graph display transform,2.59,9.94
Sub03_H/Amit_1/trial_27_l.png,tempgraphs/sub03_h/Amit_1/trial_27_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_l_segmented.csv,created: exact completed-graph display transform,3.08,9.7
Sub03_H/Amit_1/trial_27_r.png,tempgraphs/sub03_h/Amit_1/trial_27_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_27_r_segmented.csv,created: exact completed-graph display transform,3.08,9.7
Sub03_H/Amit_1/trial_28_l.png,tempgraphs/sub03_h/Amit_1/trial_28_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_l_segmented.csv,created: exact completed-graph display transform,2.59,8.37
Sub03_H/Amit_1/trial_28_r.png,tempgraphs/sub03_h/Amit_1/trial_28_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_28_r_segmented.csv,created: exact completed-graph display transform,2.59,8.37
Sub03_H/Amit_1/trial_29_l.png,tempgraphs/sub03_h/Amit_1/trial_29_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_l_segmented.csv,created: exact completed-graph display transform,2.06,4.12
Sub03_H/Amit_1/trial_29_r.png,tempgraphs/sub03_h/Amit_1/trial_29_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_29_r_segmented.csv,created: exact completed-graph display transform,2.06,4.12
Sub03_H/Amit_1/trial_30_l.png,tempgraphs/sub03_h/Amit_1/trial_30_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_l_segmented.csv,created: exact completed-graph display transform,3.28,5.84
Sub03_H/Amit_1/trial_30_r.png,tempgraphs/sub03_h/Amit_1/trial_30_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_1/trial_30_r_segmented.csv,created: exact completed-graph display transform,3.28,5.84
Sub03_H/Amit_21/trial_01_l.png,tempgraphs/sub03_h/Amit_21/trial_01_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,2.77,9.76
Sub03_H/Amit_21/trial_01_r.png,tempgraphs/sub03_h/Amit_21/trial_01_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,2.77,9.76
Sub03_H/Amit_21/trial_02_l.png,tempgraphs/sub03_h/Amit_21/trial_02_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,8.75,12.0
Sub03_H/Amit_21/trial_02_r.png,tempgraphs/sub03_h/Amit_21/trial_02_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,8.75,12.0
Sub03_H/Amit_21/trial_03_l.png,tempgraphs/sub03_h/Amit_21/trial_03_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,3.81,5.92
Sub03_H/Amit_21/trial_03_r.png,tempgraphs/sub03_h/Amit_21/trial_03_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,3.81,5.92
Sub03_H/Amit_21/trial_04_l.png,tempgraphs/sub03_h/Amit_21/trial_04_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,1.52,6.73
Sub03_H/Amit_21/trial_04_r.png,tempgraphs/sub03_h/Amit_21/trial_04_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,1.52,6.73
Sub03_H/Amit_21/trial_05_l.png,tempgraphs/sub03_h/Amit_21/trial_05_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,3.40,7.62
Sub03_H/Amit_21/trial_05_r.png,tempgraphs/sub03_h/Amit_21/trial_05_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,3.40,7.62
Sub03_H/Amit_21/trial_06_l.png,tempgraphs/sub03_h/Amit_21/trial_06_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,3.59,9.55
Sub03_H/Amit_21/trial_06_r.png,tempgraphs/sub03_h/Amit_21/trial_06_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,3.59,9.55
Sub03_H/Amit_21/trial_07_l.png,tempgraphs/sub03_h/Amit_21/trial_07_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,4.29,8.25
Sub03_H/Amit_21/trial_07_r.png,tempgraphs/sub03_h/Amit_21/trial_07_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,4.29,8.25
Sub03_H/Amit_21/trial_08_l.png,tempgraphs/sub03_h/Amit_21/trial_08_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,2.05,4.71
Sub03_H/Amit_21/trial_08_r.png,tempgraphs/sub03_h/Amit_21/trial_08_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,2.05,4.71
Sub03_H/Amit_21/trial_09_l.png,tempgraphs/sub03_h/Amit_21/trial_09_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,4.13,6.13
Sub03_H/Amit_21/trial_09_r.png,tempgraphs/sub03_h/Amit_21/trial_09_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,4.13,6.13
Sub03_H/Amit_21/trial_10_l.png,tempgraphs/sub03_h/Amit_21/trial_10_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,4.20,14.46
Sub03_H/Amit_21/trial_10_r.png,tempgraphs/sub03_h/Amit_21/trial_10_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,4.20,14.46
Sub03_H/Amit_21/trial_11_l.png,tempgraphs/sub03_h/Amit_21/trial_11_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_l_segmented.csv,created: exact completed-graph display transform,4.01,9.0
Sub03_H/Amit_21/trial_11_r.png,tempgraphs/sub03_h/Amit_21/trial_11_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_11_r_segmented.csv,created: exact completed-graph display transform,4.01,9.0
Sub03_H/Amit_21/trial_12_l.png,tempgraphs/sub03_h/Amit_21/trial_12_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_l_segmented.csv,created: exact completed-graph display transform,4.17,13.68
Sub03_H/Amit_21/trial_12_r.png,tempgraphs/sub03_h/Amit_21/trial_12_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_12_r_segmented.csv,created: exact completed-graph display transform,4.17,13.68
Sub03_H/Amit_21/trial_13_l.png,tempgraphs/sub03_h/Amit_21/trial_13_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_l_segmented.csv,created: exact completed-graph display transform,3.16,13.83
Sub03_H/Amit_21/trial_13_r.png,tempgraphs/sub03_h/Amit_21/trial_13_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_13_r_segmented.csv,created: exact completed-graph display transform,3.16,13.83
Sub03_H/Amit_21/trial_14_l.png,tempgraphs/sub03_h/Amit_21/trial_14_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_l_segmented.csv,created: exact completed-graph display transform,3.82,9.26
Sub03_H/Amit_21/trial_14_r.png,tempgraphs/sub03_h/Amit_21/trial_14_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_14_r_segmented.csv,created: exact completed-graph display transform,3.82,9.26
Sub03_H/Amit_21/trial_15_l.png,tempgraphs/sub03_h/Amit_21/trial_15_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_l_segmented.csv,created: exact completed-graph display transform,0.91,7.53
Sub03_H/Amit_21/trial_15_r.png,tempgraphs/sub03_h/Amit_21/trial_15_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_15_r_segmented.csv,created: exact completed-graph display transform,0.91,7.53
Sub03_H/Amit_21/trial_16_l.png,tempgraphs/sub03_h/Amit_21/trial_16_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_l_segmented.csv,created: exact completed-graph display transform,0.75,15.67
Sub03_H/Amit_21/trial_16_r.png,tempgraphs/sub03_h/Amit_21/trial_16_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_16_r_segmented.csv,created: exact completed-graph display transform,0.75,15.67
Sub03_H/Amit_21/trial_17_l.png,tempgraphs/sub03_h/Amit_21/trial_17_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_l_segmented.csv,created: exact completed-graph display transform,1.31,3.07
Sub03_H/Amit_21/trial_17_r.png,tempgraphs/sub03_h/Amit_21/trial_17_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_17_r_segmented.csv,created: exact completed-graph display transform,1.31,3.07
Sub03_H/Amit_21/trial_18_l.png,tempgraphs/sub03_h/Amit_21/trial_18_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_l_segmented.csv,created: exact completed-graph display transform,3.89,13.49
Sub03_H/Amit_21/trial_18_r.png,tempgraphs/sub03_h/Amit_21/trial_18_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_18_r_segmented.csv,created: exact completed-graph display transform,3.89,13.49
Sub03_H/Amit_21/trial_19_l.png,tempgraphs/sub03_h/Amit_21/trial_19_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_l_segmented.csv,created: exact completed-graph display transform,0.97,2.92
Sub03_H/Amit_21/trial_19_r.png,tempgraphs/sub03_h/Amit_21/trial_19_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_r_segmented.csv,created: exact completed-graph display transform,0.97,2.92
Sub03_H/Amit_21/trial_20_l.png,tempgraphs/sub03_h/Amit_21/trial_20_l_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_l_segmented.csv,created: exact completed-graph display transform,0.83,15.68
Sub03_H/Amit_21/trial_20_r.png,tempgraphs/sub03_h/Amit_21/trial_20_r_complete.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_r_segmented.csv,created: exact completed-graph display transform,0.83,15.68
Sub04_H/ashu_1/trial_01_l.png,tempgraphs/sub04_h/ashu_1/trial_01_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.37,8.85
Sub04_H/ashu_1/trial_01_r.png,tempgraphs/sub04_h/ashu_1/trial_01_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.37,8.85
Sub04_H/ashu_1/trial_02_l.png,tempgraphs/sub04_h/ashu_1/trial_02_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,0.98,6.49
Sub04_H/ashu_1/trial_02_r.png,tempgraphs/sub04_h/ashu_1/trial_02_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,0.98,6.49
Sub04_H/ashu_1/trial_03_l.png,tempgraphs/sub04_h/ashu_1/trial_03_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,3.40,9.36
Sub04_H/ashu_1/trial_03_r.png,tempgraphs/sub04_h/ashu_1/trial_03_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,3.40,9.36
Sub04_H/ashu_1/trial_04_l.png,tempgraphs/sub04_h/ashu_1/trial_04_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,1.04,4.2
Sub04_H/ashu_1/trial_04_r.png,tempgraphs/sub04_h/ashu_1/trial_04_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,1.04,4.2
Sub04_H/ashu_1/trial_05_l.png,tempgraphs/sub04_h/ashu_1/trial_05_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,0.69,17.05
Sub04_H/ashu_1/trial_05_r.png,tempgraphs/sub04_h/ashu_1/trial_05_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,0.69,17.05
Sub04_H/ashu_1/trial_06_l.png,tempgraphs/sub04_h/ashu_1/trial_06_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,1.19,3.15
Sub04_H/ashu_1/trial_06_r.png,tempgraphs/sub04_h/ashu_1/trial_06_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,1.19,3.15
Sub04_H/ashu_1/trial_07_l.png,tempgraphs/sub04_h/ashu_1/trial_07_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,0.76,4.35
Sub04_H/ashu_1/trial_07_r.png,tempgraphs/sub04_h/ashu_1/trial_07_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,0.76,4.35
Sub04_H/ashu_1/trial_08_l.png,tempgraphs/sub04_h/ashu_1/trial_08_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,0.63,2.56
Sub04_H/ashu_1/trial_08_r.png,tempgraphs/sub04_h/ashu_1/trial_08_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,0.63,2.56
Sub04_H/ashu_1/trial_09_l.png,tempgraphs/sub04_h/ashu_1/trial_09_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,0.76,4.12
Sub04_H/ashu_1/trial_09_r.png,tempgraphs/sub04_h/ashu_1/trial_09_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,0.76,4.12
Sub04_H/ashu_1/trial_10_l.png,tempgraphs/sub04_h/ashu_1/trial_10_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,0.76,3.68
Sub04_H/ashu_1/trial_10_r.png,tempgraphs/sub04_h/ashu_1/trial_10_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,0.76,3.68
Sub04_H/ashu_1/trial_11_l.png,tempgraphs/sub04_h/ashu_1/trial_11_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,1.14,4.75
Sub04_H/ashu_1/trial_11_r.png,tempgraphs/sub04_h/ashu_1/trial_11_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,1.14,4.75
Sub04_H/ashu_1/trial_12_l.png,tempgraphs/sub04_h/ashu_1/trial_12_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,1.49,3.39
Sub04_H/ashu_1/trial_12_r.png,tempgraphs/sub04_h/ashu_1/trial_12_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,1.49,3.39
Sub04_H/ashu_1/trial_13_l.png,tempgraphs/sub04_h/ashu_1/trial_13_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,4.36,5.85
Sub04_H/ashu_1/trial_13_r.png,tempgraphs/sub04_h/ashu_1/trial_13_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,4.36,5.85
Sub04_H/ashu_1/trial_14_l.png,tempgraphs/sub04_h/ashu_1/trial_14_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,1.52,2.94
Sub04_H/ashu_1/trial_14_r.png,tempgraphs/sub04_h/ashu_1/trial_14_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,1.52,2.94
Sub04_H/ashu_1/trial_15_l.png,tempgraphs/sub04_h/ashu_1/trial_15_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,4.95,10.87
Sub04_H/ashu_1/trial_15_r.png,tempgraphs/sub04_h/ashu_1/trial_15_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,4.95,10.87
Sub04_H/ashu_1/trial_16_l.png,tempgraphs/sub04_h/ashu_1/trial_16_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,2.56,4.09
Sub04_H/ashu_1/trial_16_r.png,tempgraphs/sub04_h/ashu_1/trial_16_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,2.56,4.09
Sub04_H/ashu_1/trial_17_l.png,tempgraphs/sub04_h/ashu_1/trial_17_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,4.66,6.72
Sub04_H/ashu_1/trial_17_r.png,tempgraphs/sub04_h/ashu_1/trial_17_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,4.66,6.72
Sub04_H/ashu_1/trial_18_l.png,tempgraphs/sub04_h/ashu_1/trial_18_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,4.53,9.44
Sub04_H/ashu_1/trial_18_r.png,tempgraphs/sub04_h/ashu_1/trial_18_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,4.53,9.44
Sub04_H/ashu_1/trial_19_l.png,tempgraphs/sub04_h/ashu_1/trial_19_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,5.23,7.59
Sub04_H/ashu_1/trial_19_r.png,tempgraphs/sub04_h/ashu_1/trial_19_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,5.23,7.59
Sub04_H/ashu_1/trial_20_l.png,tempgraphs/sub04_h/ashu_1/trial_20_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,0.66,3.74
Sub04_H/ashu_1/trial_20_r.png,tempgraphs/sub04_h/ashu_1/trial_20_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,0.66,3.74
Sub04_H/ashu_21/trial_01_l.png,tempgraphs/sub04_h/ashu_21/trial_01_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,1.00,19.38
Sub04_H/ashu_21/trial_01_r.png,tempgraphs/sub04_h/ashu_21/trial_01_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,1.00,19.38
Sub04_H/ashu_21/trial_02_l.png,tempgraphs/sub04_h/ashu_21/trial_02_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,5.54,8.84
Sub04_H/ashu_21/trial_02_r.png,tempgraphs/sub04_h/ashu_21/trial_02_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,5.54,8.84
Sub04_H/ashu_21/trial_03_l.png,tempgraphs/sub04_h/ashu_21/trial_03_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,1.78,7.6
Sub04_H/ashu_21/trial_03_r.png,tempgraphs/sub04_h/ashu_21/trial_03_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,1.78,7.6
Sub04_H/ashu_21/trial_04_l.png,tempgraphs/sub04_h/ashu_21/trial_04_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,2.16,14.53
Sub04_H/ashu_21/trial_04_r.png,tempgraphs/sub04_h/ashu_21/trial_04_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,2.16,14.53
Sub04_H/ashu_21/trial_05_l.png,tempgraphs/sub04_h/ashu_21/trial_05_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,1.84,4.35
Sub04_H/ashu_21/trial_05_r.png,tempgraphs/sub04_h/ashu_21/trial_05_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,1.84,4.35
Sub04_H/ashu_21/trial_06_l.png,tempgraphs/sub04_h/ashu_21/trial_06_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,1.17,3.64
Sub04_H/ashu_21/trial_06_r.png,tempgraphs/sub04_h/ashu_21/trial_06_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,1.17,3.64
Sub04_H/ashu_21/trial_07_l.png,tempgraphs/sub04_h/ashu_21/trial_07_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,1.04,4.65
Sub04_H/ashu_21/trial_07_r.png,tempgraphs/sub04_h/ashu_21/trial_07_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,1.04,4.65
Sub04_H/ashu_21/trial_08_l.png,tempgraphs/sub04_h/ashu_21/trial_08_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,4.92,11.21
Sub04_H/ashu_21/trial_08_r.png,tempgraphs/sub04_h/ashu_21/trial_08_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,4.92,11.21
Sub04_H/ashu_21/trial_09_l.png,tempgraphs/sub04_h/ashu_21/trial_09_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,5.26,9.84
Sub04_H/ashu_21/trial_09_r.png,tempgraphs/sub04_h/ashu_21/trial_09_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,5.26,9.84
Sub04_H/ashu_21/trial_10_l.png,tempgraphs/sub04_h/ashu_21/trial_10_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,1.14,14.7
Sub04_H/ashu_21/trial_10_r.png,tempgraphs/sub04_h/ashu_21/trial_10_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,1.14,14.7
Sub04_H/ashu_21/trial_11_l.png,tempgraphs/sub04_h/ashu_21/trial_11_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_11_l_segmented.csv,created: exact completed-graph display transform,5.26,14.5
Sub04_H/ashu_21/trial_11_r.png,tempgraphs/sub04_h/ashu_21/trial_11_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_11_r_segmented.csv,created: exact completed-graph display transform,5.26,14.5
Sub04_H/ashu_21/trial_12_l.png,tempgraphs/sub04_h/ashu_21/trial_12_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_12_l_segmented.csv,created: exact completed-graph display transform,4.58,13.71
Sub04_H/ashu_21/trial_12_r.png,tempgraphs/sub04_h/ashu_21/trial_12_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_12_r_segmented.csv,created: exact completed-graph display transform,4.58,13.71
Sub04_H/ashu_21/trial_13_l.png,tempgraphs/sub04_h/ashu_21/trial_13_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_13_l_segmented.csv,created: exact completed-graph display transform,4.55,9.36
Sub04_H/ashu_21/trial_13_r.png,tempgraphs/sub04_h/ashu_21/trial_13_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_13_r_segmented.csv,created: exact completed-graph display transform,4.55,9.36
Sub04_H/ashu_21/trial_14_l.png,tempgraphs/sub04_h/ashu_21/trial_14_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_14_l_segmented.csv,created: exact completed-graph display transform,1.97,4.02
Sub04_H/ashu_21/trial_14_r.png,tempgraphs/sub04_h/ashu_21/trial_14_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_14_r_segmented.csv,created: exact completed-graph display transform,1.97,4.02
Sub04_H/ashu_21/trial_15_l.png,tempgraphs/sub04_h/ashu_21/trial_15_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_15_l_segmented.csv,created: exact completed-graph display transform,4.16,13.11
