png,source_segmented_csv,source_complete_graph,status,gi_samples,gi_seconds
Sub03_H/Amit_21/trial_19_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_19_l_complete.png,created,58,0.58
Sub03_H/Amit_21/trial_19_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_19_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_19_r_complete.png,created,58,0.58
Sub03_H/Amit_21/trial_20_l.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_l_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_20_l_complete.png,created,58,0.58
Sub03_H/Amit_21/trial_20_r.png,tempgraphs/sub03_h/segmented_data/Amit_21/trial_20_r_segmented.csv,tempgraphs/sub03_h/Amit_21/trial_20_r_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_01_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_01_l_complete.png,created,80,0.8
Sub04_H/ashu_1/trial_01_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_01_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_01_r_complete.png,created,80,0.8
Sub04_H/ashu_1/trial_02_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_02_l_complete.png,created,61,0.61
Sub04_H/ashu_1/trial_02_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_02_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_02_r_complete.png,created,61,0.61
Sub04_H/ashu_1/trial_03_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_03_l_complete.png,created,77,0.77
Sub04_H/ashu_1/trial_03_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_03_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_03_r_complete.png,created,77,0.77
Sub04_H/ashu_1/trial_04_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_04_l_complete.png,created,59,0.59
Sub04_H/ashu_1/trial_04_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_04_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_04_r_complete.png,created,59,0.59
Sub04_H/ashu_1/trial_05_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_05_l_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_05_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_05_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_05_r_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_06_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_06_l_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_06_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_06_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_06_r_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_07_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_07_l_complete.png,created,57,0.57
Sub04_H/ashu_1/trial_07_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_07_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_07_r_complete.png,created,57,0.57
Sub04_H/ashu_1/trial_08_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_08_l_complete.png,created,59,0.59
Sub04_H/ashu_1/trial_08_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_08_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_08_r_complete.png,created,59,0.59
Sub04_H/ashu_1/trial_09_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_09_l_complete.png,created,55,0.55
Sub04_H/ashu_1/trial_09_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_09_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_09_r_complete.png,created,55,0.55
Sub04_H/ashu_1/trial_10_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_10_l_complete.png,created,57,0.57
Sub04_H/ashu_1/trial_10_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_10_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_10_r_complete.png,created,57,0.57
Sub04_H/ashu_1/trial_11_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_11_l_complete.png,created,50,0.5
Sub04_H/ashu_1/trial_11_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_11_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_11_r_complete.png,created,50,0.5
Sub04_H/ashu_1/trial_12_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_12_l_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_12_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_12_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_12_r_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_13_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_13_l_complete.png,created,51,0.51
Sub04_H/ashu_1/trial_13_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_13_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_13_r_complete.png,created,51,0.51
Sub04_H/ashu_1/trial_14_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_14_l_complete.png,created,59,0.59
Sub04_H/ashu_1/trial_14_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_14_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_14_r_complete.png,created,59,0.59
Sub04_H/ashu_1/trial_15_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_15_l_complete.png,created,81,0.81
Sub04_H/ashu_1/trial_15_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_15_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_15_r_complete.png,created,81,0.81
Sub04_H/ashu_1/trial_16_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_16_l_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_16_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_16_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_16_r_complete.png,created,58,0.58
Sub04_H/ashu_1/trial_17_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_17_l_complete.png,created,50,0.5
Sub04_H/ashu_1/trial_17_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_17_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_17_r_complete.png,created,50,0.5
Sub04_H/ashu_1/trial_18_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_18_l_complete.png,created,47,0.47
Sub04_H/ashu_1/trial_18_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_18_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_18_r_complete.png,created,47,0.47
Sub04_H/ashu_1/trial_19_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_19_l_complete.png,created,76,0.76
Sub04_H/ashu_1/trial_19_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_19_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_19_r_complete.png,created,76,0.76
Sub04_H/ashu_1/trial_20_l.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_l_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_20_l_complete.png,created,57,0.57
Sub04_H/ashu_1/trial_20_r.png,tempgraphs/sub04_h/segmented_data/ashu_1/trial_20_r_segmented.csv,tempgraphs/sub04_h/ashu_1/trial_20_r_complete.png,created,57,0.57
Sub04_H/ashu_21/trial_01_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_01_l_complete.png,created,59,0.59
Sub04_H/ashu_21/trial_01_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_01_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_01_r_complete.png,created,59,0.59
Sub04_H/ashu_21/trial_02_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_02_l_complete.png,created,132,1.32
Sub04_H/ashu_21/trial_02_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_02_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_02_r_complete.png,created,132,1.32
Sub04_H/ashu_21/trial_03_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_03_l_complete.png,created,59,0.59
Sub04_H/ashu_21/trial_03_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_03_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_03_r_complete.png,created,59,0.59
Sub04_H/ashu_21/trial_04_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_04_l_complete.png,created,57,0.57
Sub04_H/ashu_21/trial_04_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_04_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_04_r_complete.png,created,57,0.57
Sub04_H/ashu_21/trial_05_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_05_l_complete.png,created,62,0.62
Sub04_H/ashu_21/trial_05_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_05_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_05_r_complete.png,created,62,0.62
Sub04_H/ashu_21/trial_06_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_06_l_complete.png,created,61,0.61
Sub04_H/ashu_21/trial_06_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_06_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_06_r_complete.png,created,61,0.61
Sub04_H/ashu_21/trial_07_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_07_l_complete.png,created,61,0.61
Sub04_H/ashu_21/trial_07_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_07_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_07_r_complete.png,created,61,0.61
Sub04_H/ashu_21/trial_08_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_08_l_complete.png,created,66,0.66
Sub04_H/ashu_21/trial_08_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_08_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_08_r_complete.png,created,66,0.66
Sub04_H/ashu_21/trial_09_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_09_l_complete.png,created,98,0.98
Sub04_H/ashu_21/trial_09_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_09_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_09_r_complete.png,created,98,0.98
Sub04_H/ashu_21/trial_10_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_10_l_complete.png,created,58,0.58
Sub04_H/ashu_21/trial_10_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_10_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_10_r_complete.png,created,58,0.58
Sub04_H/ashu_21/trial_11_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_11_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_11_l_complete.png,created,83,0.83
Sub04_H/ashu_21/trial_11_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_11_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_11_r_complete.png,created,83,0.83
Sub04_H/ashu_21/trial_12_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_12_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_12_l_complete.png,created,36,0.36
Sub04_H/ashu_21/trial_12_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_12_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_12_r_complete.png,created,36,0.36
Sub04_H/ashu_21/trial_13_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_13_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_13_l_complete.png,created,57,0.57
Sub04_H/ashu_21/trial_13_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_13_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_13_r_complete.png,created,57,0.57
Sub04_H/ashu_21/trial_14_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_14_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_14_l_complete.png,created,49,0.49
Sub04_H/ashu_21/trial_14_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_14_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_14_r_complete.png,created,49,0.49
Sub04_H/ashu_21/trial_15_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_15_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_15_l_complete.png,created,96,0.96
Sub04_H/ashu_21/trial_15_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_15_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_15_r_complete.png,created,96,0.96
Sub04_H/ashu_21/trial_16_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_16_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_16_l_complete.png,created,51,0.51
Sub04_H/ashu_21/trial_16_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_16_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_16_r_complete.png,created,51,0.51
Sub04_H/ashu_21/trial_17_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_17_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_17_l_complete.png,created,55,0.55
Sub04_H/ashu_21/trial_17_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_17_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_17_r_complete.png,created,55,0.55
Sub04_H/ashu_21/trial_18_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_18_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_18_l_complete.png,created,34,0.34
Sub04_H/ashu_21/trial_18_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_18_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_18_r_complete.png,created,34,0.34
Sub04_H/ashu_21/trial_19_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_19_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_19_l_complete.png,created,94,0.94
Sub04_H/ashu_21/trial_19_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_19_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_19_r_complete.png,created,94,0.94
Sub04_H/ashu_21/trial_20_l.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_20_l_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_20_l_complete.png,created,44,0.44
Sub04_H/ashu_21/trial_20_r.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_20_r_segmented.csv,tempgraphs/sub04_h/ashu_21/trial_20_r_complete.png,created,44,0.44
Sub05_H/sub_1/trial_01_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_01_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_01_l_complete.png,created,41,0.41
Sub05_H/sub_1/trial_01_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_01_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_01_r_complete.png,created,41,0.41
Sub05_H/sub_1/trial_02_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_02_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_02_l_complete.png,created,53,0.53
Sub05_H/sub_1/trial_02_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_02_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_02_r_complete.png,created,53,0.53
Sub05_H/sub_1/trial_03_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_03_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_03_l_complete.png,created,46,0.46
Sub05_H/sub_1/trial_03_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_03_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_03_r_complete.png,created,46,0.46
Sub05_H/sub_1/trial_04_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_04_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_04_l_complete.png,created,46,0.46
Sub05_H/sub_1/trial_04_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_04_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_04_r_complete.png,created,46,0.46
Sub05_H/sub_1/trial_05_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_05_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_05_l_complete.png,created,38,0.38
Sub05_H/sub_1/trial_05_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_05_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_05_r_complete.png,created,38,0.38
Sub05_H/sub_1/trial_06_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_06_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_06_l_complete.png,created,53,0.53
Sub05_H/sub_1/trial_06_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_06_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_06_r_complete.png,created,53,0.53
Sub05_H/sub_1/trial_07_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_07_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_07_l_complete.png,created,40,0.4
Sub05_H/sub_1/trial_07_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_07_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_07_r_complete.png,created,40,0.4
Sub05_H/sub_1/trial_08_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_08_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_08_l_complete.png,created,38,0.38
Sub05_H/sub_1/trial_08_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_08_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_08_r_complete.png,created,38,0.38
Sub05_H/sub_1/trial_09_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_09_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_09_l_complete.png,created,37,0.37
Sub05_H/sub_1/trial_09_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_09_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_09_r_complete.png,created,37,0.37
Sub05_H/sub_1/trial_10_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_10_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_10_l_complete.png,created,52,0.52
Sub05_H/sub_1/trial_10_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_10_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_10_r_complete.png,created,52,0.52
Sub05_H/sub_1/trial_11_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_11_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_11_l_complete.png,created,32,0.32
Sub05_H/sub_1/trial_11_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_11_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_11_r_complete.png,created,32,0.32
Sub05_H/sub_1/trial_12_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_12_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_12_l_complete.png,created,50,0.5
Sub05_H/sub_1/trial_12_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_12_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_12_r_complete.png,created,50,0.5
Sub05_H/sub_1/trial_13_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_13_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_13_l_complete.png,created,46,0.46
Sub05_H/sub_1/trial_13_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_13_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_13_r_complete.png,created,46,0.46
Sub05_H/sub_1/trial_14_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_14_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_14_l_complete.png,created,44,0.44
Sub05_H/sub_1/trial_14_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_14_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_14_r_complete.png,created,44,0.44
Sub05_H/sub_1/trial_15_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_15_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_15_l_complete.png,created,41,0.41
Sub05_H/sub_1/trial_15_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_15_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_15_r_complete.png,created,41,0.41
Sub05_H/sub_1/trial_16_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_16_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_16_l_complete.png,created,88,0.88
Sub05_H/sub_1/trial_16_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_16_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_16_r_complete.png,created,88,0.88
Sub05_H/sub_1/trial_17_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_17_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_17_l_complete.png,created,81,0.81
Sub05_H/sub_1/trial_17_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_17_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_17_r_complete.png,created,81,0.81
Sub05_H/sub_1/trial_18_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_18_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_18_l_complete.png,created,57,0.57
Sub05_H/sub_1/trial_18_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_18_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_18_r_complete.png,created,57,0.57
Sub05_H/sub_1/trial_19_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_19_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_19_l_complete.png,created,58,0.58
Sub05_H/sub_1/trial_19_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_19_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_19_r_complete.png,created,58,0.58
Sub05_H/sub_1/trial_20_l.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_20_l_segmented.csv,tempgraphs/sub05_h/sub_1/trial_20_l_complete.png,created,53,0.53
Sub05_H/sub_1/trial_20_r.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_20_r_segmented.csv,tempgraphs/sub05_h/sub_1/trial_20_r_complete.png,created,53,0.53
Sub05_H/sub_21/trial_01_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_01_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_01_l_complete.png,created,38,0.38
Sub05_H/sub_21/trial_01_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_01_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_01_r_complete.png,created,38,0.38
Sub05_H/sub_21/trial_02_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_02_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_02_l_complete.png,created,49,0.49
Sub05_H/sub_21/trial_02_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_02_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_02_r_complete.png,created,49,0.49
Sub05_H/sub_21/trial_03_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_03_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_03_l_complete.png,created,41,0.41
Sub05_H/sub_21/trial_03_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_03_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_03_r_complete.png,created,41,0.41
Sub05_H/sub_21/trial_04_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_04_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_04_l_complete.png,created,36,0.36
Sub05_H/sub_21/trial_04_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_04_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_04_r_complete.png,created,36,0.36
Sub05_H/sub_21/trial_05_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_05_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_05_l_complete.png,created,70,0.7
Sub05_H/sub_21/trial_05_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_05_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_05_r_complete.png,created,70,0.7
Sub05_H/sub_21/trial_06_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_06_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_06_l_complete.png,created,108,1.08
Sub05_H/sub_21/trial_06_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_06_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_06_r_complete.png,created,108,1.08
Sub05_H/sub_21/trial_07_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_07_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_07_l_complete.png,created,39,0.39
Sub05_H/sub_21/trial_07_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_07_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_07_r_complete.png,created,39,0.39
Sub05_H/sub_21/trial_08_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_08_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_08_l_complete.png,created,103,1.03
Sub05_H/sub_21/trial_08_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_08_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_08_r_complete.png,created,103,1.03
Sub05_H/sub_21/trial_09_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_09_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_09_l_complete.png,created,39,0.39
